no,class,id,curriumYear,grade,semester,credit,type,sortA,sortB,sortC,sortD,name,categoryA,categoryB,description,descriptionSource,descriptionSourceURL,referenceChannel,referenceMedia,referenceURL,note,previousDescription
2012,Course,Cour2012,2025,3,2,3,중국,,전공,,심화,중국어교과교재연구및지도법,기타,실무,"외국어 교육자로서 논리적 사고와 표현능력을 배양하기 위해, 글의 기본적인 논리전개 방식을 학습한다. 언어교육, 문화 비교, 교육관 등의 자료를 읽고 토론하며 그 과정에서 스스로의 생각을 발전시키는 방법을 연습한다. 비판적이고 독창적인 사고와 자신의 논리를 효율적으로 펼치는 방법을 배양한다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2013,Course,Cour2013,2025,3,2,3,중국,,전공,,심화,사곡산책,문학,,"작품을 선정하여, 형성과정을 고찰하고 아울러 작품과 작가에 대해 품평한다. 송사를 중심으로 사의 정의와 특성·발전과정·풍격을 공부하고, 당송의 주요 사인과 그들의 작품을 선별, 감상하도록 한다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2014,Course,Cour2014,2025,3,2,3,중국,,전공,,심화,중국고전문학과문화콘텐츠,문화,응용,"중국 고전 문학을 바탕으로 하는 다양한 문화콘텐츠를 선정, 텍스트 이해, 서사 방식과 스토리 전개 등을 통찰한다. 아울러 전통문화 이해와 동양문화 원형의 현대 문화콘텐츠 속 활용을 확인하고 관련 산업 분야 사회진출에 도움이 될 수 있도록 안목과 실력을 기른다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2015,Course,Cour2015,2025,3,2,3,중국,,전공,,심화,실용중국어프레젠테이션,어학,,"‘고급중국어 연습과 토론’의 교육내용을 확장 및 심화한 과목으로서, 중국 실용문을 작성하고 PPT를 제작하여 발표함으로써 중국어 실무 능력을 배양한다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2016,Course,Cour2016,2025,3,1,3,중국,,전공,,심화,중국현대문학과문화,문학,,"중국 현대문학의 흐름에 따라 시기별로 전개과정과 문학경향 및 문화현상을 체계적으로 살피고, 시, 소설, 희곡, 영화 등 각 장르별 주요 작가와 작품을 검토·분석하여 오늘날의 중국과 중국문학 및 문화에 대한 이해를 높이고자 한다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2017,Course,Cour2017,2025,3,1,3,중국,,전공,,심화,중국고전산문과문화코드,문화,,중국 고전 산문 이해와 그 속에 담긴 문화 코드를 통해 그 언어표현과 문화 의미 및 철학사상 이해를 진행한다. 전통적 문화 코드를 매개로 하여 현대 중국의 언어환경과 생활문화 및 콘텐츠 속 문화 차용을 이해하고 전반적인 중국어 능력과 실력 향상을 도모한다.,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2018,Course,Cour2018,2025,3,1,3,중국,,전공,,심화,중국희곡의이해,문화,,중국 희곡의 역사를 개관하고 각 시대별 주요 작품을 품평한다. 또한 중국 희곡의 공연 예술적 특징에 주목하여 경극과 현대 연극으로까지 관심을 넓힌다.,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2019,Course,Cour2019,2025,3,1,3,중국,,전공,,심화,고급중국어연습과토론,어학,,다양한 매체와 텍스트를 활용하여 고급 중국어의 청취·해독·활용능력을 함양한다. 고급이나 중·고급 중국어 수준을 갖춘 학생을 대상으로 하여 중국어의 4대 능력 중에 말하기와 쓰기 능력을 중점적으로 향상시키는데 목적을 두고있으며 아울러 중국 문화에 대한 학습과 이해를 도모한다.,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2020,Course,Cour2020,2025,3,1,3,중국,,전공,,심화,중국어교과교육론,기타,실무,"교직 이수에 필요한 교과교육 영역의 한 과목으로서, 중국어 교과교육의 목표와 중고등학교 교육과정, 언어습득, 교수법의 이론과실제 등 중국어 교육의 전반적인 내용에 대해 학습하며, 중국어교과 수업의 실제와 과정 중심의 평가 등에 중점을 둔다. 이를 통해 중등교육에서 중국어 교사로서 필요한 능력과 자질을 함양한다",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2021,Course,Cour2021,2025,3,1,3,기타,,전공,,심화,외국어논리및논술(동양권),기타,실무,"외국어 교육자로서 논리적 사고와 표현능력을 배양하기 위해, 글의 기본적인 논리전개 방식을 학습한다. 언어교육, 문화 비교, 교육관 등의 자료를 읽고 토론하며 그 과정에서 스스로의 생각을 발전시키는 방법을 연습한다. 비판적이고 독창적인 사고와 자신의 논리를 효율적으로 펼치는 방법을 배양한다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2022,Course,Cour2022,2025,3,1,3,중국,,전공,,심화,중국어작문,어학,,중국어의 상용구조와 특징을 숙지하여 그것을 정확하게 구사할 수 있도록 학습하고 현대 중국어에서의 상용도가 비교적 높은 핵심 문법 사항을 정리하여 중국어의 기본 문형을 이해하고 문장완성 및 문장 만들기 연습을 통해 작문 능력을 연마한다.,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDMlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2023,Course,Cour2023,2025,4,2,3,중국,,전공,,심화,비즈니스중국어,어학,,"무역 문건에 쓰이는 각종 서식, 격식 등에 대하여 이해하고 습득함으로써 중국어를 통한 실무종사에 필요한 제반 지식을 기르도록 한다. 국제 무역 관련 서식에 대한 학습을 통해 무역관련 중국어 용법에 숙달하는 것을 목표로 한다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2024,Course,Cour2024,2025,4,2,3,중국,,전공,,심화,중국어통역연습,어학,,"통역의 기본기를 다지는데 중점을 두고 또한 다양한 주제의 텍스트를 활용해 배경지식과 표현력, 언어 구사능력을 함께 배양하는 등 여러 과정을 함께 학습하여 정확하고 섬세하면서도 세련된 표현 능력을 숙달한다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2025,Course,Cour2025,2025,4,2,3,중국,,전공,,심화,중국역대시가산책,문학,,"시경, 초사, 악부시, 위진시에 이르는 중국 고대 시가의 명작을 감상하면서 중국문학에서 시가가 어떻게 형성되고 전개되는지 고찰한다. 이를 통해 중국인의 서정세계를 자연스럽게 이해하고, 현대 시가의 서정세계와도 비교 고찰한다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2026,Course,Cour2026,2025,4,1,3,중국,,전공,,심화,중국어번역연습,어학,,"한중언어 문화 표현의 차이에 기초해서 다양한 중국어 텍스트(문자, 드라마, 광고, 영화, 노래, 게임 등) 에 대한 번역 연습을 진행한다. 번역 앱을 이용한 번역 연습과 분석을 통해 중국어 번역 앱 수준과 현황을 파악하고 중국어 전문 지식과 실력 향상을 도모한다",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2027,Course,Cour2027,2025,4,1,3,중국,,전공,,심화,시사중국어,어학,,"사설문이나 논설문 및 신문, 잡지를 통하여 시사성의 문장을 강독, 분석하여 시사문장을 이해, 활용토록 한다. 인터넷 상의 주요 중국 뉴스 사이트를 검색해 핫뉴스를 중심으로검색, 강독하여 신문독해력을 향상시키고 중국의 시사문제를 이해하도록 한다.",교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2028,Course,Cour2028,2025,4,1,3,중국,,전공,,심화,중국현대문학강독,문학,,중어중문학과 전공자로서 꼭 읽어야 할 중국 현대 작가들의 작품을 선정하여 강독·감상해봄으로써 현대문학에 대한 이해를 넓히고 아울러 문학 언어를 익히고 중국어 실력의 향상을 도모한다.,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,학과홈페이지,교육과정조회,https://www.sungshin.ac.kr/chinese/11320/subview.do?enc=Zm5jdDF8QEB8JTJGY3JjbG0lMkZjaGluZXNlJTJGMDQlMkZhcnRjbExpc3QuZG8lM0Z5ZWFyJTNEMjAyNSUyNg%3D%3D,,
2029,Course,Cour2029,2025,1,1,2,중국,,전공,필수,,중국언어문화의이해,문화,,"중국의 전통 문화의 특징을 살펴보며, 각 문화가 갖는 의미를 학습한다. 아울러 중국전통문화의 가치를 이해하며 현대사회와 어떠한 상관관계를 갖는지에 대하여 배우게 된다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2030,Course,Cour2030,2025,1,1,2,기타,,전공,필수,,일본언어문화의이해,문화,,"일본어의 특징을 문화적 관점에서 이해하고 일본어의 기본 지식을 습득한다. 문자 및 발음, 기본 문법과 문형을 학습함으로써 일본어의 구조와 특성을 이해하고 나아가 일본문화에 대한 심도있는 이해를 바탕으로 글로벌인재로 성장하기 위한 초석을 다질 수 있다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2031,Course,Cour2031,2025,1,1,2,기타,,전공,필수,,영미언어문화의이해,문화,,"한국과 미국문화의 배경의식을 살펴보고, 한국인이 영미 문화권에서 경험하는 문화충격을 소개한다. 영미문화와 관련된 주요 어휘와 문장들을 배우고 한국과 영미권의 문화적 차이 이해를 증진시킨다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2032,Course,Cour2032,2025,1,2,2,기타,,전공,필수,,영어학입문,어학,,우리 대학 신입생들을 대상으로 영어학의 개론을 학습하고 영어에 대한 대학 수준의 지식을 갖게 하기 위한 준비로 제공하는 영어 언어학 입문 수업이다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2033,Course,Cour2033,2025,1,2,2,중국,,전공,필수,,중국어학입문,어학,,우리 대학 신입생들을 대상으로 중국어라는 언어에 대한 대학 수준의 지식을 갖게 하기 위한 준비로 제공하는 중국어 언어학 입문 수업이다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2034,Course,Cour2034,2025,1,2,2,기타,,전공,필수,,일본어학입문,어학,,우리 대학 신입생들을 대상으로 일본어라는 언어에 대한 대학 수준의 지식을 갖게 하기 위한 준비로 제공하는 일본어 언어학 입문 수업이다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2035,Course,Cour2035,2025,2,1,3,기타,,전공,필수,,글로벌문화연구,문화,,"본 수업은 문화 혹은 문화교육이라는 주제를 가지고 우리 인간에게 문화가 가진 의미와 가치가 어떤 것인지 탐구해보고 나아가 현대를 살아가는 우리 교양인의 글로벌 문화적 소실을 개발, 양성하고자 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2036,Course,Cour2036,2025,2,2,3,중국,,전공,필수,,글로벌지역정보,문화,,"본 강의를 통해 미국, 중국, 일본 각 국의 정보에 대한 이해를 돕고, 각 국가의 지역정보를 소개하여 지역정보와 문화를 이해하도록 살펴본다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2037,Course,Cour2037,2025,2,1,3,중국,,전공,,,기초중국어회화,어학,,"중국어의 회화학습 단계에서 가장 기초과정인 본 교과목은 중국어의 발음과 어휘 익히기부터 시작하여, 기본 패턴을 이루는 다양한 문형과 관용 어구를 학습하며, 일상생활에서 사용하는 인사말에서 대화문까지 반복 연습하게 하여 중국어 기초회화 능력을 배양함에 주목적을 둔다. 수업과정은 주로 일상생활에 있을 수 있는 상황을 설정하고, 그에 맞는 중국어 대화를 쉽고 재미있게 배우고 응용하며 구사할 수 있도록 하는 것에 중점을 둔다",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2038,Course,Cour2038,2025,2,2,3,기타,,전공,,,영어학습전략과연습,어학,,"영어 학습 성공을 위한 일반적 전략을 개관하고, 실용영어인 토익의 구체적 학습 전략 및 분석과 문제풀이를 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2039,Course,Cour2039,2025,2,1,2,기타,,전공,,,영어회화실습Ⅰ,어학,,영미언어문화전공 학생들을 대상으로 원어민교원과의 기초적인 생활회화를 통해 영어의 기본 지식과 영어의 듣기(Listening) / 말하기(Speaking) 영역의 언어기술을 습득할 수 있게 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2040,Course,Cour2040,2025,2,2,2,기타,,전공,,,영어회화실습Ⅱ,어학,,"실생활을 소재로 미국식 영어에 대한 듣기(Listening) 및 말하기(Speaking) 능력을 향상시키며, 영어와 함께 영미문화에 대한 포괄적 지식을 습득하고 특징들을 이해한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2041,Course,Cour2041,2025,2,1,2,기타,,전공,,,영어독해Ⅰ,어학,,"영미문학의 다양한 글들, 특히 단편소설과 에세이 등을 정독함으로써 영어문장에 대한 독해력을 향상시키는 동시에 실용적인 업무나 실생활에 필요한 영어 문장을 습득하도록 하며 더 나아가 영미문화에 대한 전반적인 이해를 증진시킨다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2042,Course,Cour2042,2025,2,2,2,기타,,전공,,,영어독해Ⅱ,어학,,정신적 각성을 불러 일으키는 고급 영어를 정독함으로써 생활을 윤택하게 하고 영어 실력을 향상시키고자 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2043,Course,Cour2043,2025,2,2,3,중국,,전공,,,초급중국어회화,어학,,실생활에서 필요한 상용회화를 바탕으로 관련 낱말을 습득하고 문장 형태를 익히고 문화적 배경을 이해하도록 한다. 그리고 이를 활용할 수 있는 언어환경을 설정하고 반복적인 표현연습과 교정을 통해 실전에 강한 의사소통능력을 양성하고자 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2044,Course,Cour2044,2025,2,2,3,중국,,전공,,,중국문화철학탐구,문화,,중국문화철학의 발전단계와 주요 내용을 조망해보고 그 특징적 사항에 대해서도 알기 쉽게 학습한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2045,Course,Cour2045,2025,2,2,3,기타,,전공,,,드라마로배우는실용영어,어학,,드라마를 활용하여 실용영어를 배우는 강좌로서 영어대본을 활용하여 영어의 읽기/듣기/말하기의 기초적인 실력 향상을 목표로 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2046,Course,Cour2046,2025,2,1,3,기타,,전공,,,초급영미단편감상,어학,,"초보 단계의 학생들이 영어에 대한 불안감을 극복하고 자신감을 키울 수 있도록 돕는 것을 목적으로 하며, 네 가지 언어 기술(말하기, 듣기, 읽기, 쓰기) 중 읽기의 기본을 향상시키고자 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2047,Course,Cour2047,2025,2,1,3,기타,,전공,,,미디어로배우는초급일본어,어학,,"초급 수준의 일본어 학습에 있어서 특정 교재위주의 학습을 탈피하여 다양한 미디어콘텐츠를 활용, 일본어를 다각도에서 배우고, 일본 문화 이해 및 실용능력을 향상시키는 교과목이다",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2048,Course,Cour2048,2025,2,1,2,기타,,전공,,,초급일본어회화,어학,,"일본어 입문 수준을 학습한 학생을 대상으로 초급 언어 지식(어휘, 문법)을 학습하면서 말하기 연습을 합니다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2049,Course,Cour2049,2025,2,2,2,기타,,전공,,,중급일본어회화,어학,,"일본어회화 중급과정으로, 동영상이나 각종 자료를 통해서 일본문화와 생활도 함께 간접 경험할 수 있도록 한다. 기초문법학습을 마친 학생을 대상으로 개설된 강좌로 중급 수준의 문형 표현과 함께 사용 빈도가 높은 문형 표현을 실제 상황을 상정하고 학습한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2050,Course,Cour2050,2025,2,1,3,기타,,전공,,,영어청취연습,어학,,현대사회를 살아가는데 필요한 영어의 기본적인 청취 능력을 키워 글로벌 세계로 나아가기 위한 수업이다. 아울러 영어 자격증 시험인 TOEIC LC 부분을 중점적으로 학습한다,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2051,Course,Cour2051,2025,2,1,3,중국,,전공,,,초급중국어강독,어학,,"초급단계 과정을 거친 학생을 대상으로하여 어휘, 문형과 다양한 중국어 표현법을 익히며, 더불어 중국어 수토리를 듣고 대답하기, 보고 해석하기, 보고 말하기등의 훈련을 강화하는데 중점을 둔다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2052,Course,Cour2052,2025,2,2,3,중국,,전공,,,중급중국어강독Ⅰ,어학,,중국어의 기본적인 표현 방법과 스킬을 습득하는 것을 주 목적으로 수업을 진행하게 될 것이다. 일상 회화에서 많이 쓰는 문법과 표현들을 공부하게 될 것이며 한국어 문장과의 비교를 통하여 표준적이고 네이티브한 중국어 표현의 활용 능력을 키우고자 한다. HSK 1~2급 수준에서 시작하여 3급 수준 실력의 표현에 도전하는 것을 목표로 한다.,교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
2053,Course,Cour2053,2025,2,1,3,기타,,전공,,,일본어문법과문형연습Ⅰ,어학,,"본 교과목은 초급에서 중급으로 나아가는 일본어 학습자를 대상으로 한자, 어휘, 문법을 중심으로 학습하도록 한다. 특히 JLPT N3문법에 초점을 맞추어 강의를 진행하며 이를 통해 문법을 활용한 읽기와 듣기 능력을 향상시킬 수 있도록 한다.",교육과정조회,https://www.semyung.ac.kr/prog/curriculumInfo/glcc/MC49/sub06_01/list.do,대학홈페이지,대학요람,https://www.semyung.ac.kr/kor/sub01_04_06.do,,
